id,clip_code,sentence,storage_path,created_at,student_id,stimulus_set,sentence_code,condition
cd6fd0d6-82d4-48ca-a203-551fd8d258ab,r14922a21_alpha2_c2,I think I shouldn't look directly at them.,/clips/r14922a21/alpha2_c2.wav,2026-06-05 15:28:45.157671+00,r14922a21,alpha,alpha2,c2
cd92a115-7900-4c1a-a584-4e489ff9bd5d,r14922a21_alpha1_c3b,I can't believe this is happening.,/clips/r14922a21/alpha1_c3b.wav,2026-06-05 14:54:51.258312+00,r14922a21,alpha,alpha1,c3b
ce31c92c-6b56-4391-858a-b064d9832b1f,r14922009_gamma2_c3b,You really think that is what he meant?,/clips/r14922009/gamma2_c3b.wav,2026-06-05 15:28:45.157671+00,r14922009,gamma,gamma2,c3b
ce6916fa-6065-4108-a1ba-7ef22a6182ff,r12323023_gamma2_c2,You really think that is what he meant?,/clips/r12323023/gamma2_c2.wav,2026-06-05 14:54:51.258312+00,r12323023,gamma,gamma2,c2
cf045468-3d80-47a3-893e-c990f438476f,r14525071_gamma2_c2,You really think that is what he meant?,/clips/r14525071/gamma2_c2.wav,2026-06-05 14:54:51.258312+00,r14525071,gamma,gamma2,c2
cfa5d3a4-655c-463e-9473-eb5c3d028a48,r14525071_alpha5_c3a,I never had a bike of my own.,/clips/r14525071/alpha5_c3a.wav,2026-06-05 14:54:51.258312+00,r14525071,alpha,alpha5,c3a
d09a2517-e49e-401c-8ab9-5ccc0483f51d,r12323023_beta1_c3a,There's nothing wrong with speaking correctly.,/clips/r12323023/beta1_c3a.wav,2026-06-05 14:54:51.258312+00,r12323023,beta,beta1,c3a
d0a8cf4e-3aac-40b2-b7b1-02feeb6dd63b,b11901052_gamma1_c2,"His first big kid's bike, this is so exciting!",/clips/b11901052/gamma1_c2.wav,2026-06-05 14:54:51.258312+00,b11901052,gamma,gamma1,c2
d15329dc-449e-4ae7-8637-16ff50d4d1c6,r14922009_alpha2_c2,I think I shouldn't look directly at them.,/clips/r14922009/alpha2_c2.wav,2026-06-05 14:54:51.258312+00,r14922009,alpha,alpha2,c2
d310f76b-d288-447c-8b83-c317b0cbf18a,r14525071_gamma5_c3b,There's a side of steamed vegetables.,/clips/r14525071/gamma5_c3b.wav,2026-06-05 14:54:51.258312+00,r14525071,gamma,gamma5,c3b
d34c3d9f-a03c-4cdf-bedb-045e61cb6c4d,b09207084_beta6_c2,I've had a really good time tonight.,/clips/b09207084/beta6_c2.wav,2026-06-05 15:28:45.157671+00,b09207084,beta,beta6,c2
d4197f93-8d11-4b60-8e98-b81aac89977f,b11901052_beta6_c3b,I've had a really good time tonight.,/clips/b11901052/beta6_c3b.wav,2026-06-05 15:28:45.157671+00,b11901052,beta,beta6,c3b
d47e1c05-89da-4f26-acd1-52ce81bfdb4e,r14922a21_alpha1_c3a,I can't believe this is happening.,/clips/r14922a21/alpha1_c3a.wav,2026-06-05 14:54:51.258312+00,r14922a21,alpha,alpha1,c3a
d4afe05d-7638-4933-822d-0196f4c91f22,b09207084_alpha5_c3a,I never had a bike of my own.,/clips/b09207084/alpha5_c3a.wav,2026-06-05 14:54:51.258312+00,b09207084,alpha,alpha5,c3a
d56f679d-19ff-486f-b9e2-96d6f96c03c8,r14525071_beta4_c3b,What kind of discount do we get?,/clips/r14525071/beta4_c3b.wav,2026-06-05 14:54:51.258312+00,r14525071,beta,beta4,c3b
d584315c-1447-44ff-b819-a15b4132f4b4,r14525071_beta1_c2,There's nothing wrong with speaking correctly.,/clips/r14525071/beta1_c2.wav,2026-06-05 14:54:51.258312+00,r14525071,beta,beta1,c2
d594ef98-278d-4417-985e-5592efd4849c,r14922009_gamma2_c3a,You really think that is what he meant?,/clips/r14922009/gamma2_c3a.wav,2026-06-05 14:54:51.258312+00,r14922009,gamma,gamma2,c3a
d75f8d30-0e3a-4f36-adb4-a8123df822ed,r12323023_alpha3_c2,Half the guys out there have makeup on.,/clips/r12323023/alpha3_c2.wav,2026-06-05 15:28:45.157671+00,r12323023,alpha,alpha3,c2
d8339bc0-e59f-45f8-b096-d7debde979ad,b09207084_alpha3_c2,Half the guys out there have makeup on.,/clips/b09207084/alpha3_c2.wav,2026-06-05 14:54:51.258312+00,b09207084,alpha,alpha3,c2
d904bb4c-1dd2-417f-9459-6e049b6719f6,r12323023_beta3_c3a,"Wow, I really get crabby when I cook.",/clips/r12323023/beta3_c3a.wav,2026-06-05 14:54:51.258312+00,r12323023,beta,beta3,c3a
dc18e28e-4249-4096-b0a1-c92127fb82c3,r14922a21_gamma5_c3a,There's a side of steamed vegetables.,/clips/r14922a21/gamma5_c3a.wav,2026-06-05 14:54:51.258312+00,r14922a21,gamma,gamma5,c3a
dc39c270-746d-4af1-880d-2bfa1c773890,r14922009_beta4_c2,What kind of discount do we get?,/clips/r14922009/beta4_c2.wav,2026-06-05 15:28:45.157671+00,r14922009,beta,beta4,c2
dce2bba2-b714-420d-84c0-c99ecd5e420f,r14525071_alpha4_c3b,Did the girl ever let you ride it?,/clips/r14525071/alpha4_c3b.wav,2026-06-05 15:28:45.157671+00,r14525071,alpha,alpha4,c3b
dd41eebb-f869-4ab2-a24b-d58b760df853,b11901052_beta6_c3a,I've had a really good time tonight.,/clips/b11901052/beta6_c3a.wav,2026-06-05 14:54:51.258312+00,b11901052,beta,beta6,c3a
def342a0-c126-4ab0-be17-93111b44aa2a,b11901052_beta2_c2,Maybe we can put it in the guest bedroom.,/clips/b11901052/beta2_c2.wav,2026-06-05 14:54:51.258312+00,b11901052,beta,beta2,c2
df4eb257-7d04-4129-8295-47cb3060d9fc,b11901052_beta3_c3b,"Wow, I really get crabby when I cook.",/clips/b11901052/beta3_c3b.wav,2026-06-05 14:54:51.258312+00,b11901052,beta,beta3,c3b
dfe1686f-6fd3-4e2d-b9c1-1b410f04667a,r14525071_gamma6_c2,Are you going to eat that bread?,/clips/r14525071/gamma6_c2.wav,2026-06-05 14:54:51.258312+00,r14525071,gamma,gamma6,c2
e251382d-b389-4595-a4dc-16b0cde5dbcb,b11901052_alpha2_c3a,I think I shouldn't look directly at them.,/clips/b11901052/alpha2_c3a.wav,2026-06-05 15:28:45.157671+00,b11901052,alpha,alpha2,c3a
e2ab3030-5a4a-42a5-a978-a0817da18f76,b11901052_alpha1_c3b,I can't believe this is happening.,/clips/b11901052/alpha1_c3b.wav,2026-06-05 15:28:45.157671+00,b11901052,alpha,alpha1,c3b
e3bf183f-e562-4512-b03b-e2f7ab59a28f,b09207084_beta6_c3a,I've had a really good time tonight.,/clips/b09207084/beta6_c3a.wav,2026-06-05 14:54:51.258312+00,b09207084,beta,beta6,c3a
e52aba0b-f8f2-4d7a-a2bd-c38fd7aae422,r14922009_alpha4_c3a,Did the girl ever let you ride it?,/clips/r14922009/alpha4_c3a.wav,2026-06-05 14:54:51.258312+00,r14922009,alpha,alpha4,c3a
e6b49eab-e10f-4082-b656-a069575c8667,r14922009_alpha6_c3b,"Hey wait a minute, this one isn't dirty.",/clips/r14922009/alpha6_c3b.wav,2026-06-05 14:54:51.258312+00,r14922009,alpha,alpha6,c3b
e72c2eec-da63-4d3e-86d8-7c6aa03166d2,r14922009_alpha1_c3b,I can't believe this is happening.,/clips/r14922009/alpha1_c3b.wav,2026-06-05 14:54:51.258312+00,r14922009,alpha,alpha1,c3b
e74946a2-6d33-4bfd-9bf6-118f80da6ef6,r14525071_beta6_c3a,I've had a really good time tonight.,/clips/r14525071/beta6_c3a.wav,2026-06-05 14:54:51.258312+00,r14525071,beta,beta6,c3a
e9266312-7b44-4dfb-bf19-cf20f0f3796b,b09207084_alpha1_c2,I can't believe this is happening.,/clips/b09207084/alpha1_c2.wav,2026-06-05 14:54:51.258312+00,b09207084,alpha,alpha1,c2
e92f8a9f-d651-4675-a6f5-c1e99236b04d,r14922a21_alpha5_c2,I never had a bike of my own.,/clips/r14922a21/alpha5_c2.wav,2026-06-05 14:54:51.258312+00,r14922a21,alpha,alpha5,c2
ea123c5b-7f0b-41b8-95c1-c65cd12b1447,r14922a21_gamma3_c2,What is the matter with your hand?,/clips/r14922a21/gamma3_c2.wav,2026-06-05 14:54:51.258312+00,r14922a21,gamma,gamma3,c2
ea1ba105-73f8-4fe9-b192-4d04cebd6f73,r14525071_alpha1_c3a,I can't believe this is happening.,/clips/r14525071/alpha1_c3a.wav,2026-06-05 14:54:51.258312+00,r14525071,alpha,alpha1,c3a
eb9c1292-fdbe-4a42-9d3f-3fbcef12b301,b11901052_beta3_c3a,"Wow, I really get crabby when I cook.",/clips/b11901052/beta3_c3a.wav,2026-06-05 14:54:51.258312+00,b11901052,beta,beta3,c3a
eba040e8-cf64-4af1-ad9d-393029df241d,b09207084_gamma1_c3a,"His first big kid's bike, this is so exciting!",/clips/b09207084/gamma1_c3a.wav,2026-06-05 15:28:45.157671+00,b09207084,gamma,gamma1,c3a
ebf8cd45-0eb7-4065-91f5-3af62e229d26,r14922a21_gamma4_c3a,Of course it's true and it hurts so bad.,/clips/r14922a21/gamma4_c3a.wav,2026-06-05 14:54:51.258312+00,r14922a21,gamma,gamma4,c3a
ec19b0a5-2fb4-478f-9299-56f9cd3740e7,r14922009_gamma5_c3a,There's a side of steamed vegetables.,/clips/r14922009/gamma5_c3a.wav,2026-06-05 14:54:51.258312+00,r14922009,gamma,gamma5,c3a
ec1b82e8-7eac-419b-8e6c-610b054d3847,b09207084_beta1_c3a,There's nothing wrong with speaking correctly.,/clips/b09207084/beta1_c3a.wav,2026-06-05 14:54:51.258312+00,b09207084,beta,beta1,c3a
ec39dd87-c1ff-4159-b615-4a2f77fe42d2,r12323023_gamma6_c3b,Are you going to eat that bread?,/clips/r12323023/gamma6_c3b.wav,2026-06-05 15:28:45.157671+00,r12323023,gamma,gamma6,c3b
ed008842-cac2-42e6-8c77-1ec006f8efd7,r14922a21_gamma6_c2,Are you going to eat that bread?,/clips/r14922a21/gamma6_c2.wav,2026-06-05 14:54:51.258312+00,r14922a21,gamma,gamma6,c2
ed1080b9-3a18-440e-b040-e555d162fb66,r14525071_alpha6_c3b,"Hey wait a minute, this one isn't dirty.",/clips/r14525071/alpha6_c3b.wav,2026-06-05 15:28:45.157671+00,r14525071,alpha,alpha6,c3b
ed2febe0-4c43-40f9-99e2-21683c664f01,r14922009_alpha2_c3a,I think I shouldn't look directly at them.,/clips/r14922009/alpha2_c3a.wav,2026-06-05 14:54:51.258312+00,r14922009,alpha,alpha2,c3a
ed56a282-1f52-46d5-b00a-b0101ecabf04,r14922009_alpha6_c2,"Hey wait a minute, this one isn't dirty.",/clips/r14922009/alpha6_c2.wav,2026-06-05 15:28:45.157671+00,r14922009,alpha,alpha6,c2
ed9e26de-2a4c-4729-96c2-33923f2b089b,r14525071_beta4_c3a,What kind of discount do we get?,/clips/r14525071/beta4_c3a.wav,2026-06-05 14:54:51.258312+00,r14525071,beta,beta4,c3a
edff3ad9-1af1-420c-84e5-57524dd06f85,b11901052_beta3_c2,"Wow, I really get crabby when I cook.",/clips/b11901052/beta3_c2.wav,2026-06-05 15:28:45.157671+00,b11901052,beta,beta3,c2
ee178b0c-86ca-42a6-9030-268f10900a37,r12323023_beta1_c2,There's nothing wrong with speaking correctly.,/clips/r12323023/beta1_c2.wav,2026-06-05 14:54:51.258312+00,r12323023,beta,beta1,c2
f08be126-e72e-4db5-8594-a126eb1aac89,b09207084_gamma4_c2,Of course it's true and it hurts so bad.,/clips/b09207084/gamma4_c2.wav,2026-06-05 14:54:51.258312+00,b09207084,gamma,gamma4,c2
f150d63a-ce53-492f-9eb6-7ec6453e7b47,r14922009_alpha5_c3b,I never had a bike of my own.,/clips/r14922009/alpha5_c3b.wav,2026-06-05 15:28:45.157671+00,r14922009,alpha,alpha5,c3b
f155e168-05a1-4772-803d-fba94fa2f822,r12323023_alpha6_c3b,"Hey wait a minute, this one isn't dirty.",/clips/r12323023/alpha6_c3b.wav,2026-06-05 14:54:51.258312+00,r12323023,alpha,alpha6,c3b
f1b30c52-e6d6-4e1a-97ea-8bd2ec638e8a,b11901052_gamma2_c2,You really think that is what he meant?,/clips/b11901052/gamma2_c2.wav,2026-06-05 14:54:51.258312+00,b11901052,gamma,gamma2,c2
f266d8c3-93bb-4f16-9ca6-efba6d1df3d2,r14922009_gamma1_c3a,"His first big kid's bike, this is so exciting!",/clips/r14922009/gamma1_c3a.wav,2026-06-05 15:28:45.157671+00,r14922009,gamma,gamma1,c3a
f368fb68-19dd-4fb1-93f1-03277c824436,r14525071_gamma5_c2,There's a side of steamed vegetables.,/clips/r14525071/gamma5_c2.wav,2026-06-05 15:28:45.157671+00,r14525071,gamma,gamma5,c2
f4f2bc2d-e24c-458b-8266-a638006944a4,b11901052_beta1_c2,There's nothing wrong with speaking correctly.,/clips/b11901052/beta1_c2.wav,2026-06-05 14:54:51.258312+00,b11901052,beta,beta1,c2
f5db30a2-c1e6-4962-926b-f197cda85d54,r12323023_gamma5_c3a,There's a side of steamed vegetables.,/clips/r12323023/gamma5_c3a.wav,2026-06-05 15:28:45.157671+00,r12323023,gamma,gamma5,c3a
f5ed8dae-ec64-49fb-abab-399666f21acb,r14922009_alpha3_c3b,Half the guys out there have makeup on.,/clips/r14922009/alpha3_c3b.wav,2026-06-05 14:54:51.258312+00,r14922009,alpha,alpha3,c3b
f77541b5-fcba-420e-99ee-daf2c2d84de0,b09207084_alpha2_c3b,I think I shouldn't look directly at them.,/clips/b09207084/alpha2_c3b.wav,2026-06-05 14:54:51.258312+00,b09207084,alpha,alpha2,c3b
f79d7f1e-a13e-4547-8f25-2fd681a98089,b09207084_beta6_c3b,I've had a really good time tonight.,/clips/b09207084/beta6_c3b.wav,2026-06-05 14:54:51.258312+00,b09207084,beta,beta6,c3b
f857950f-8b95-4890-89da-f0788e0ebaaf,r14922a21_alpha4_c3a,Did the girl ever let you ride it?,/clips/r14922a21/alpha4_c3a.wav,2026-06-05 15:28:45.157671+00,r14922a21,alpha,alpha4,c3a
f86993d4-6744-45a0-8b45-a6f972baeb8d,b11901052_gamma5_c3b,There's a side of steamed vegetables.,/clips/b11901052/gamma5_c3b.wav,2026-06-05 14:54:51.258312+00,b11901052,gamma,gamma5,c3b
f8b3c206-e2dd-4fb1-876a-7496afb9c6d5,b09207084_alpha6_c3a,"Hey wait a minute, this one isn't dirty.",/clips/b09207084/alpha6_c3a.wav,2026-06-05 14:54:51.258312+00,b09207084,alpha,alpha6,c3a
f9ea7a46-fa3d-47a7-80fe-f88bbc6f50eb,b09207084_beta3_c3b,"Wow, I really get crabby when I cook.",/clips/b09207084/beta3_c3b.wav,2026-06-05 14:54:51.258312+00,b09207084,beta,beta3,c3b
fbc20be7-a381-4a0b-95fb-2b1a5deed526,b11901052_gamma2_c3b,You really think that is what he meant?,/clips/b11901052/gamma2_c3b.wav,2026-06-05 15:28:45.157671+00,b11901052,gamma,gamma2,c3b
fc07702c-dbfd-4c47-ab12-25ec827eb8c3,r12323023_gamma2_c3b,You really think that is what he meant?,/clips/r12323023/gamma2_c3b.wav,2026-06-05 15:28:45.157671+00,r12323023,gamma,gamma2,c3b
fc646123-33e0-4067-8f7b-7fe37a4f2faa,r14525071_alpha3_c3a,Half the guys out there have makeup on.,/clips/r14525071/alpha3_c3a.wav,2026-06-05 14:54:51.258312+00,r14525071,alpha,alpha3,c3a
fd6f083f-7e90-45e6-8262-886b829ff9d8,r14525071_gamma3_c3b,What is the matter with your hand?,/clips/r14525071/gamma3_c3b.wav,2026-06-05 14:54:51.258312+00,r14525071,gamma,gamma3,c3b
fe7e25a1-58cd-4d88-8793-f0debdf8431d,r14922a21_alpha3_c2,Half the guys out there have makeup on.,/clips/r14922a21/alpha3_c2.wav,2026-06-05 14:54:51.258312+00,r14922a21,alpha,alpha3,c2
febe1789-9917-4938-ad94-3c94acf1caff,b11901052_beta4_c3a,What kind of discount do we get?,/clips/b11901052/beta4_c3a.wav,2026-06-05 14:54:51.258312+00,b11901052,beta,beta4,c3a
ff860f5f-f210-45ac-b148-2ac6cf8fe7e8,b09207084_gamma3_c3b,What is the matter with your hand?,/clips/b09207084/gamma3_c3b.wav,2026-06-05 14:54:51.258312+00,b09207084,gamma,gamma3,c3b
